Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP5
50,DPi,Kyle Kaiser,108,1:14.286,1900-01-01 02:23:49.473000,Green,Track,3.839,6.341,3.967,7.944,6.963,1.819,0.49,6.417,13.675,13.419,5.271,4.141,166.976
31,DPi,Felipe Nasr,109,1:14.181,1900-01-01 02:23:49.822000,Green,Track,3.781,6.365,3.954,7.921,6.951,1.805,0.487,6.486,13.559,13.542,5.147,4.183,168.004
85,DPi,Tristan Vautier,108,1:14.211,1900-01-01 02:23:50.343000,Green,Track,3.858,6.388,3.948,7.83,6.967,1.827,0.491,6.347,13.661,13.484,5.204,4.206,166.636
912,GTLM,Earl Bamber,103,1:19.832,1900-01-01 02:24:18.806000,Green,Track,4.144,7.003,4.297,8.253,7.484,1.961,0.528,6.869,14.567,14.761,5.439,4.526,154.959
3,GTLM,Antonio Garcia,103,1:19.564,1900-01-01 02:24:21.277000,Green,Track,4.093,6.946,4.254,8.231,7.44,1.944,0.522,6.791,14.644,14.724,5.518,4.457,156.74
52,LMP2,Matthew McMurry,103,1:17.783,1900-01-01 02:24:21.439000,Green,Track,4.099,6.894,4.071,8.098,7.097,1.835,0.491,6.421,14.168,14.815,5.556,4.238,166.636
911,GTLM,Nick Tandy,103,1:21.501,1900-01-01 02:24:24.883000,Green,Track,4.115,7.005,4.261,8.391,7.412,1.941,0.521,6.738,14.504,16.491,5.596,4.526,157.041
25,GTLM,Tom Blomqvist,103,1:19.883,1900-01-01 02:24:25.180000,Green,Track,4.175,7.07,4.275,8.27,7.394,1.929,0.518,6.883,14.555,14.809,5.547,4.458,157.95
24,GTLM,John Edwards,103,1:19.788,1900-01-01 02:24:30.778000,Green,Track,4.102,7.041,4.293,8.191,7.42,1.934,0.52,6.903,14.619,14.718,5.632,4.415,157.343
14,GTD,Jack Hawksworth,101,1:22.106,1900-01-01 02:24:36.675000,Green,Track,4.23,7.218,4.322,8.392,7.715,2.012,0.542,6.959,14.915,15.388,5.769,4.644,150.956
67,GTLM,Richard Westbrook,103,1:21.688,1900-01-01 02:24:36.801000,Green,Track,4.222,7.411,4.342,8.266,7.518,1.958,0.526,6.926,14.889,15.302,5.835,4.493,155.548
86,GTD,Mario Farnbacher,101,1:22.630,1900-01-01 02:24:37.569000,Green,Track,4.265,7.337,4.262,8.86,7.679,1.993,0.535,7.068,15.004,15.248,5.801,4.578,152.931
66,GTLM,Dirk Mueller,103,1:21.913,1900-01-01 02:24:38.224000,Green,Track,4.234,7.126,4.347,8.478,7.554,1.957,0.525,6.997,15.18,15.284,5.671,4.56,155.844
63,GTD,Toni Vilander,100,1:21.907,1900-01-01 02:24:39.575000,Green,Track,4.234,7.384,4.392,8.454,7.652,1.991,0.535,6.872,14.982,15.181,5.711,4.519,152.931
9,GTD,Scott Hargrove,101,1:22.219,1900-01-01 02:24:40.311000,Green,Track,4.234,7.329,4.396,8.428,7.773,2.021,0.544,6.978,14.92,15.193,5.851,4.552,150.401
44,GTD,Andy Lally,100,1:22.272,1900-01-01 02:24:43.237000,Green,Track,4.316,7.258,4.359,8.455,7.752,2.005,0.538,6.866,15.124,15.337,5.592,4.67,152.078
8,GTD,Parker Chase,100,1:23.001,1900-01-01 02:24:44.657000,Green,Track,4.376,7.359,4.415,8.448,7.824,2.03,0.545,7.024,15.044,15.522,5.683,4.731,150.125
57,GTD,Katherine Legge,100,1:22.858,1900-01-01 02:24:45.165000,Green,Track,4.208,7.426,4.363,8.525,7.602,1.975,0.529,7.017,15.322,15.369,5.851,4.671,154.666
48,GTD,Bryan Sellers,101,1:22.475,1900-01-01 02:24:45.419000,Green,Track,4.251,7.309,4.346,8.424,7.594,1.971,0.529,7.07,15.142,15.364,5.891,4.584,154.666
12,GTD,Townsend Bell,101,1:22.672,1900-01-01 02:24:46.314000,Green,Track,4.286,7.375,4.338,8.435,7.713,2.011,0.54,7.135,15.096,15.405,5.69,4.648,151.515
73,GTD,Patrick Long,101,1:22.545,1900-01-01 02:24:46.572000,Green,Track,4.32,7.464,4.37,8.426,7.698,2.012,0.542,6.923,15.044,15.4,5.781,4.565,150.956
4,GTLM,Oliver Gavin,93,1:21.360,1900-01-01 02:24:46.818000,Green,Track,4.169,7.115,4.299,8.344,7.521,1.952,0.524,6.929,14.994,15.156,5.868,4.489,156.142
74,GTD,Lawson Aschenbach,100,1:21.608,1900-01-01 02:24:48.944000,Green,Track,4.264,7.344,4.367,8.375,7.664,2.012,0.541,6.875,14.893,15.079,5.627,4.567,151.235
6,DPi,Juan Pablo Montoya,110,1:13.662,1900-01-01 02:24:50.707000,Green,Track,3.779,6.216,3.886,7.737,6.824,1.777,0.478,6.333,13.642,13.635,5.097,4.258,171.168
38,LMP2,Kyle Masson,70,1:17.396,1900-01-01 02:24:52.290000,Green,Track,3.875,6.413,3.968,8.133,7.051,1.843,0.495,6.669,13.946,15.243,5.369,4.391,165.289
77,DPi,Tristan Nunez,110,1:13.984,1900-01-01 02:24:55.415000,Green,Track,3.802,6.741,3.91,7.852,6.762,1.78,0.479,6.388,13.445,13.502,5.222,4.101,170.81
7,DPi,Ricky Taylor,109,1:14.063,1900-01-01 02:24:56.238000,Green,Track,3.754,6.316,3.974,8.013,6.869,1.785,0.48,6.41,13.477,13.599,5.194,4.192,170.455
10,DPi,Jordan Taylor,109,1:13.604,1900-01-01 02:24:57.922000,Green,Track,3.778,6.177,3.932,7.867,6.91,1.812,0.489,6.356,13.529,13.366,5.257,4.131,167.317
84,DPi,Stephen Simpson,109,1:16.132,1900-01-01 02:25:02.038000,Green,Track,3.837,6.218,3.951,7.712,6.96,1.831,0.492,6.475,14.44,14.708,5.318,4.19,166.297
55,DPi,Jonathan Bomarito,110,1:16.162,1900-01-01 02:25:02.623000,Green,Track,3.793,6.215,3.891,7.881,6.75,1.767,0.476,6.683,14.183,14.741,5.527,4.255,171.887
5,DPi,Filipe Albuquerque,109,1:15.198,1900-01-01 02:25:02.988000,Green,Track,3.793,6.26,3.939,7.804,6.94,1.817,0.489,6.286,13.71,14.264,5.616,4.28,167.317
50,DPi,Kyle Kaiser,109,1:14.914,1900-01-01 02:25:04.387000,Green,Track,3.809,6.414,3.955,7.863,6.909,1.812,0.487,6.38,13.732,13.668,5.561,4.324,168.004
19,GTD,Alex Riberas,101,1:23.819,1900-01-01 02:25:04.448000,Green,Track,4.308,7.36,4.348,8.433,7.66,1.995,0.54,7.179,15.21,16.317,5.841,4.628,151.515
31,DPi,Felipe Nasr,110,1:14.762,1900-01-01 02:25:04.584000,Green,Track,3.813,6.425,3.931,7.801,6.894,1.803,0.485,6.541,13.608,13.755,5.402,4.304,168.697
85,DPi,Tristan Vautier,109,1:14.618,1900-01-01 02:25:04.961000,Green,Track,3.84,6.351,3.913,7.762,6.925,1.822,0.49,6.429,13.689,13.736,5.518,4.143,166.976
912,GTLM,Earl Bamber,104,1:19.637,1900-01-01 02:25:38.443000,Green,Track,4.143,6.978,4.259,8.233,7.458,1.959,0.528,6.879,14.513,14.679,5.518,4.49,154.959
52,LMP2,Matthew McMurry,104,1:17.120,1900-01-01 02:25:38.559000,Green,Track,3.902,6.925,4.032,7.993,7.04,1.838,0.493,6.364,13.969,14.734,5.58,4.25,165.96
3,GTLM,Antonio Garcia,104,1:20.212,1900-01-01 02:25:41.489000,Green,Track,4.179,7.208,4.277,8.262,7.419,1.938,0.52,6.891,14.637,14.736,5.617,4.528,157.343
911,GTLM,Nick Tandy,104,1:20.274,1900-01-01 02:25:45.157000,Green,Track,4.152,7.085,4.274,8.281,7.475,1.954,0.525,6.805,14.811,14.907,5.534,4.471,155.844
25,GTLM,Tom Blomqvist,104,1:20.427,1900-01-01 02:25:45.607000,Green,Track,4.127,7.237,4.288,8.196,7.36,1.916,0.514,6.849,14.813,14.968,5.714,4.445,159.179
24,GTLM,John Edwards,104,1:20.022,1900-01-01 02:25:50.800000,Green,Track,4.08,7.175,4.301,8.262,7.442,1.937,0.519,6.965,14.642,14.708,5.521,4.47,157.646
67,GTLM,Richard Westbrook,104,1:20.021,1900-01-01 02:25:56.822000,Green,Track,4.144,7.164,4.362,8.2,7.553,1.973,0.528,6.83,14.592,14.713,5.51,4.452,154.959
14,GTD,Jack Hawksworth,102,1:22.608,1900-01-01 02:25:59.283000,Green,Track,4.387,7.52,4.39,8.486,7.726,2.013,0.543,6.996,14.962,15.193,5.766,4.626,150.678
86,GTD,Mario Farnbacher,102,1:22.076,1900-01-01 02:25:59.645000,Green,Track,4.258,7.322,4.321,8.44,7.712,1.991,0.533,7.026,14.857,15.269,5.763,4.584,153.505
66,GTLM,Dirk Mueller,104,1:22.035,1900-01-01 02:26:00.259000,Green,Track,4.217,7.211,4.395,8.436,7.606,1.963,0.526,7.169,14.946,15.258,5.705,4.603,155.548
63,GTD,Toni Vilander,101,1:22.294,1900-01-01 02:26:01.869000,Green,Track,4.244,7.439,4.413,8.4,7.606,1.988,0.534,6.943,15.059,15.226,5.939,4.503,153.218
9,GTD,Scott Hargrove,102,1:22.090,1900-01-01 02:26:02.401000,Green,Track,4.25,7.352,4.354,8.413,7.694,2.019,0.545,6.935,14.923,15.187,5.934,4.484,150.125
44,GTD,Andy Lally,101,1:22.375,1900-01-01 02:26:05.612000,Green,Track,4.295,7.27,4.334,8.43,7.733,2.01,0.54,7.038,15.1,15.363,5.691,4.571,151.515
8,GTD,Parker Chase,101,1:22.865,1900-01-01 02:26:07.522000,Green,Track,4.348,7.386,4.431,8.527,7.887,2.046,0.549,6.921,15.08,15.299,5.673,4.718,149.031
6,DPi,Juan Pablo Montoya,111,1:17.546,1900-01-01 02:26:08.253000,Green,Track,3.765,6.318,3.969,7.815,6.806,1.763,0.474,7.046,14.832,14.628,5.801,4.329,172.612
57,GTD,Katherine Legge,101,1:23.058,1900-01-01 02:26:08.223000,Green,Track,4.221,7.464,4.365,8.6,7.629,1.977,0.53,7.298,15.245,15.306,5.783,4.64,154.374
48,GTD,Bryan Sellers,102,1:23.337,1900-01-01 02:26:08.756000,Green,Track,4.295,7.34,4.418,8.563,7.611,1.985,0.534,7.3,15.404,15.561,5.825,4.501,153.218
73,GTD,Patrick Long,102,1:23.591,1900-01-01 02:26:10.163000,Green,Track,4.273,7.441,4.358,8.385,7.68,2.01,0.542,7.15,15.57,15.628,5.755,4.799,150.956
12,GTD,Townsend Bell,102,1:24.267,1900-01-01 02:26:10.581000,Green,Track,4.246,7.299,4.38,8.461,7.775,2.02,0.543,7.122,15.176,16.073,6.178,4.994,150.678
4,GTLM,Oliver Gavin,94,1:23.894,1900-01-01 02:26:10.712000,Green,Track,4.23,7.395,4.454,8.538,7.491,1.965,0.559,7.656,15.339,15.457,5.92,4.89,146.365
77,DPi,Tristan Nunez,111,1:15.686,1900-01-01 02:26:11.101000,Green,Track,3.696,6.228,3.933,7.879,6.766,1.781,0.48,6.488,14.593,14.203,5.474,4.165,170.455
7,DPi,Ricky Taylor,110,1:15.274,1900-01-01 02:26:11.512000,Green,Track,3.718,6.271,3.879,7.747,6.826,1.787,0.481,6.322,14.239,14.384,5.417,4.203,170.1
10,DPi,Jordan Taylor,110,1:14.601,1900-01-01 02:26:12.523000,Green,Track,3.77,6.173,3.908,7.811,6.947,1.828,0.493,6.327,13.68,13.966,5.473,4.225,165.96
74,GTD,Lawson Aschenbach,101,1:24.636,1900-01-01 02:26:13.580000,Green,Track,4.259,7.368,4.482,8.795,7.725,2.023,0.544,7.558,15.427,15.809,5.95,4.696,150.401
84,DPi,Stephen Simpson,110,1:14.027,1900-01-01 02:26:16.065000,Green,Track,3.832,6.285,3.95,7.699,6.963,1.841,0.496,6.308,13.494,13.606,5.455,4.098,164.956
55,DPi,Jonathan Bomarito,111,1:14.490,1900-01-01 02:26:17.113000,Green,Track,3.795,6.304,3.965,8.061,6.804,1.789,0.484,6.512,13.678,13.56,5.361,4.177,169.046
5,DPi,Filipe Albuquerque,110,1:14.727,1900-01-01 02:26:17.715000,Green,Track,3.825,6.478,4.051,7.917,6.938,1.819,0.49,6.46,13.565,13.658,5.401,4.125,166.976
38,LMP2,Kyle Masson,71,1:26.521,1900-01-01 02:26:18.811000,Green,Pit,3.912,6.486,4.052,8.068,7.038,1.832,0.494,6.797,14.143,15.029,7.805,10.865,165.624
50,DPi,Kyle Kaiser,110,1:14.795,1900-01-01 02:26:19.182000,Green,Track,3.888,6.465,4.014,7.862,6.91,1.819,0.489,6.402,13.752,13.643,5.462,4.089,167.317
31,DPi,Felipe Nasr,111,1:15.075,1900-01-01 02:26:19.659000,Green,Track,3.889,6.576,4.031,8.011,6.98,1.82,0.49,6.432,13.536,13.627,5.472,4.211,166.976
85,DPi,Tristan Vautier,110,1:15.054,1900-01-01 02:26:20.015000,Green,Track,3.898,6.798,4.003,7.803,6.954,1.829,0.493,6.503,13.556,13.578,5.491,4.148,165.96
19,GTD,Alex Riberas,102,1:23.521,1900-01-01 02:26:27.969000,Green,Track,4.519,7.641,4.326,8.949,7.694,2.009,0.54,7.047,15.074,15.334,5.796,4.592,151.515
52,LMP2,Matthew McMurry,105,1:15.155,1900-01-01 02:26:53.714000,Green,Track,3.895,6.736,4.089,7.969,7.034,1.844,0.494,6.244,13.607,13.552,5.414,4.277,165.624
912,GTLM,Earl Bamber,105,1:20.070,1900-01-01 02:26:58.513000,Green,Track,4.232,7.122,4.302,8.27,7.467,1.962,0.529,6.926,14.507,14.782,5.55,4.421,154.666
3,GTLM,Antonio Garcia,105,1:19.766,1900-01-01 02:27:01.255000,Green,Track,4.116,7.054,4.282,8.233,7.478,1.955,0.525,6.889,14.615,14.7,5.452,4.467,155.844
911,GTLM,Nick Tandy,105,1:19.699,1900-01-01 02:27:04.856000,Green,Track,4.133,7.035,4.256,8.261,7.449,1.958,0.527,6.804,14.537,14.685,5.651,4.403,155.253
25,GTLM,Tom Blomqvist,105,1:19.799,1900-01-01 02:27:05.406000,Green,Track,4.099,7.187,4.28,8.157,7.367,1.93,0.518,6.86,14.61,14.76,5.562,4.469,157.95
24,GTLM,John Edwards,105,1:19.837,1900-01-01 02:27:10.637000,Green,Track,4.09,7.079,4.286,8.185,7.422,1.941,0.52,6.839,14.631,14.761,5.567,4.516,157.343
67,GTLM,Richard Westbrook,105,1:19.838,1900-01-01 02:27:16.660000,Green,Track,4.131,6.987,4.304,8.152,7.539,1.977,0.53,6.831,14.65,14.712,5.566,4.459,154.374
14,GTD,Jack Hawksworth,103,1:21.916,1900-01-01 02:27:21.199000,Green,Track,4.24,7.246,4.335,8.396,7.709,2.019,0.544,6.906,14.905,15.261,5.762,4.593,150.401
86,GTD,Mario Farnbacher,103,1:21.973,1900-01-01 02:27:21.618000,Green,Track,4.229,7.356,4.342,8.407,7.644,1.991,0.535,6.938,14.894,15.246,5.698,4.693,152.931
66,GTLM,Dirk Mueller,105,1:21.757,1900-01-01 02:27:22.016000,Green,Track,4.244,7.162,4.394,8.453,7.573,1.974,0.529,7.19,14.941,15.123,5.606,4.568,154.666
6,DPi,Juan Pablo Montoya,112,1:14.848,1900-01-01 02:27:23.101000,Green,Track,3.941,6.661,3.983,7.953,6.867,1.792,0.481,6.339,13.574,13.876,5.14,4.241,170.1
9,GTD,Scott Hargrove,103,1:22.458,1900-01-01 02:27:24.859000,Green,Track,4.213,7.383,4.426,8.489,7.696,2.019,0.544,7.112,15.013,15.329,5.699,4.535,150.401
63,GTD,Toni Vilander,102,1:23.661,1900-01-01 02:27:25.530000,Green,Track,4.185,7.63,4.453,8.405,7.692,2.004,0.54,7.114,15.1,16.182,5.764,4.592,151.515
44,GTD,Andy Lally,102,1:22.416,1900-01-01 02:27:28.028000,Green,Track,4.304,7.334,4.394,8.523,7.79,2.015,0.54,6.946,14.942,15.406,5.636,4.586,151.515
77,DPi,Tristan Nunez,112,1:17.166,1900-01-01 02:27:28.267000,Green,Track,3.82,6.908,4.022,7.859,6.749,1.783,0.482,7.077,15.125,13.941,5.291,4.109,169.747
8,GTD,Parker Chase,102,1:23.080,1900-01-01 02:27:30.602000,Green,Track,4.326,7.383,4.451,8.388,7.811,2.041,0.551,7.137,15.116,15.413,5.703,4.76,148.49
7,DPi,Ricky Taylor,111,1:19.012,1900-01-01 02:27:30.524000,Green,Track,4.182,6.954,4.043,8.321,6.85,1.784,0.478,6.563,15.059,14.436,5.982,4.36,171.168
10,DPi,Jordan Taylor,111,1:18.183,1900-01-01 02:27:30.706000,Green,Track,3.883,6.51,4.064,8.269,6.94,1.822,0.489,6.643,14.925,14.431,5.904,4.303,167.317
57,GTD,Katherine Legge,102,1:23.761,1900-01-01 02:27:31.984000,Green,Track,4.258,7.478,4.36,8.437,7.608,1.986,0.532,7.27,15.488,15.811,5.912,4.621,153.794
48,GTD,Bryan Sellers,103,1:23.641,1900-01-01 02:27:32.397000,Green,Track,4.243,7.363,4.388,8.482,7.615,1.978,0.53,7.103,16.177,15.382,5.816,4.564,154.374
84,DPi,Stephen Simpson,111,1:16.433,1900-01-01 02:27:32.498000,Green,Track,3.864,6.381,4.083,8.221,7.028,1.841,0.493,6.553,14.077,14.083,5.523,4.286,165.96
73,GTD,Patrick Long,103,1:22.879,1900-01-01 02:27:33.042000,Green,Track,4.357,7.435,4.391,8.356,7.754,2.021,0.545,7.055,15.107,15.377,5.724,4.757,150.125
4,GTLM,Oliver Gavin,95,1:23.055,1900-01-01 02:27:33.767000,Green,Track,4.336,7.609,4.518,8.683,7.517,1.96,0.527,7.039,15.224,15.271,5.847,4.524,155.253
55,DPi,Jonathan Bomarito,112,1:16.750,1900-01-01 02:27:33.863000,Green,Track,3.724,6.197,3.965,8.069,6.779,1.769,0.478,6.881,14.826,14.279,5.563,4.22,171.168
5,DPi,Filipe Albuquerque,111,1:16.616,1900-01-01 02:27:34.331000,Green,Track,3.768,6.426,3.987,7.759,6.898,1.799,0.484,6.532,14.618,14.556,5.506,4.283,169.046
12,GTD,Townsend Bell,103,1:25.173,1900-01-01 02:27:35.754000,Green,Track,4.438,7.978,4.528,8.825,7.817,2.024,0.542,7.138,15.728,15.736,5.789,4.63,150.956
50,DPi,Kyle Kaiser,111,1:17.282,1900-01-01 02:27:36.464000,Green,Track,3.787,6.418,3.991,7.862,6.923,1.815,0.488,6.512,15.022,14.856,5.393,4.215,167.66
31,DPi,Felipe Nasr,112,1:17.158,1900-01-01 02:27:36.817000,Green,Track,3.801,6.386,3.906,7.781,6.864,1.799,0.484,6.639,14.868,14.996,5.449,4.185,169.046
85,DPi,Tristan Vautier,111,1:17.229,1900-01-01 02:27:37.244000,Green,Track,3.838,6.412,3.964,7.89,6.97,1.831,0.492,6.454,14.755,14.968,5.522,4.133,166.297
74,GTD,Lawson Aschenbach,102,1:25.405,1900-01-01 02:27:38.985000,Green,Track,4.392,7.541,4.463,8.591,7.72,2.02,0.543,7.539,15.452,16.698,5.848,4.598,150.678
19,GTD,Alex Riberas,103,1:22.086,1900-01-01 02:27:50.055000,Green,Track,4.291,7.294,4.329,8.368,7.695,2.008,0.539,6.926,14.992,15.263,5.78,4.601,151.796
38,LMP2,Kyle Masson,72,1:42.516,1900-01-01 02:28:01.327000,Green,Track,25.734,9.435,4.375,8.602,7.122,1.856,0.497,6.873,14.316,14.079,5.282,4.345,164.624
52,LMP2,Matthew McMurry,106,1:14.672,1900-01-01 02:28:08.386000,Green,Track,3.837,6.252,3.929,8.067,7.044,1.841,0.493,6.19,13.614,13.615,5.508,4.282,165.96
912,GTLM,Earl Bamber,106,1:19.787,1900-01-01 02:28:18.300000,Green,Track,4.112,6.988,4.303,8.217,7.469,1.96,0.527,6.893,14.525,14.763,5.545,4.485,155.253
3,GTLM,Antonio Garcia,106,1:19.619,1900-01-01 02:28:20.874000,Green,Track,4.1,6.923,4.278,8.267,7.444,1.949,0.524,6.86,14.596,14.692,5.548,4.438,156.142
911,GTLM,Nick Tandy,106,1:19.405,1900-01-01 02:28:24.261000,Green,Track,4.113,6.964,4.234,8.267,7.46,1.954,0.524,6.726,14.485,14.657,5.601,4.42,156.142
25,GTLM,Tom Blomqvist,106,1:19.534,1900-01-01 02:28:24.940000,Green,Track,4.097,7.107,4.258,8.176,7.367,1.926,0.516,6.747,14.651,14.696,5.582,4.411,158.562
24,GTLM,John Edwards,106,1:20.526,1900-01-01 02:28:31.163000,Green,Track,4.114,7.187,4.323,8.228,7.478,1.95,0.522,6.921,14.783,14.874,5.501,4.645,156.74
67,GTLM,Richard Westbrook,106,1:19.769,1900-01-01 02:28:36.429000,Green,Track,4.133,6.95,4.301,8.136,7.534,1.971,0.528,6.772,14.593,14.831,5.552,4.468,154.959
