"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"6","P","Dane Cameron","34","1:15.731","43:36.689","Green","Track","3.853","6.519","4.052","8.158","6.889","1.791","0.482","6.729","14.027","13.744","5.272","4.215","169.747"
"25","GTLM","Alexander Sims","32","1:21.350","43:41.066","Green","Track","4.071","7.146","4.429","8.814","7.391","1.920","0.539","7.012","15.011","14.942","5.633","4.442","151.796"
"3","GTLM","Antonio Garcia","32","1:21.521","43:42.353","Green","Track","4.175","7.773","4.418","8.396","7.437","1.934","0.518","6.860","14.951","14.949","5.621","4.489","157.950"
"24","GTLM","John Edwards","32","1:20.624","43:45.041","Green","Track","4.125","7.096","4.300","8.409","7.415","1.924","0.517","6.986","14.837","14.951","5.565","4.499","158.256"
"66","GTLM","Dirk Mueller","32","1:20.417","43:45.838","Green","Track","4.166","7.080","4.347","8.403","7.497","1.940","0.521","6.996","14.584","14.887","5.461","4.535","157.041"
"4","GTLM","Tommy Milner","32","1:20.662","43:47.718","Green","Track","4.172","7.179","4.342","8.358","7.481","1.940","0.520","6.866","14.794","14.951","5.488","4.571","157.343"
"67","GTLM","Ryan Briscoe","32","1:20.541","43:48.592","Green","Track","4.147","7.065","4.310","8.387","7.421","1.922","0.516","6.958","14.856","15.024","5.406","4.529","158.562"
"75","GTD","Kenny Habul","30","1:23.635","43:52.387","Green","Track","4.331","7.503","4.441","8.584","7.725","2.011","0.539","7.053","15.433","15.669","5.732","4.614","151.796"
"38","P","James French","33","1:17.232","43:57.339","Green","Track","3.928","6.670","4.130","8.118","7.015","1.816","0.487","6.895","14.324","14.088","5.504","4.257","168.004"
"63","GTD","Cooper MacNeil","31","1:23.678","44:05.300","Green","Track","4.386","7.452","4.400","8.408","7.671","1.994","0.535","7.068","15.393","15.825","5.835","4.711","152.931"
"99","P","Misha Goikhberg","34","1:25.441","44:09.911","Green","Pit","3.803","6.422","3.951","8.075","6.849","1.793","0.480","6.600","14.424","14.153","7.927","10.964","170.455"
"58","GTD","Christina Nielsen","31","1:24.054","44:13.758","Green","Track","4.323","7.500","4.423","8.635","7.690","2.000","0.536","7.174","15.462","15.780","5.869","4.662","152.646"
"33","GTD","Ben Keating","31","1:23.691","44:14.028","Green","Track","4.314","7.392","4.445","8.613","7.628","1.991","0.533","7.122","15.573","15.597","5.878","4.605","153.505"
"44","GTD","John Potter","31","1:23.694","44:14.703","Green","Track","4.352","7.506","4.455","8.504","7.749","2.010","0.539","6.993","15.311","15.676","5.913","4.686","151.796"
"16","GTD","Michael Schein","31","1:23.780","44:15.164","Green","Track","4.312","7.601","4.417","8.694","7.653","1.992","0.535","6.980","15.454","15.591","5.942","4.609","152.931"
"15","GTD","Jack Hawksworth","32","1:22.330","44:16.478","Green","Track","4.214","7.342","4.354","8.515","7.644","1.987","0.534","6.946","15.140","15.221","5.838","4.595","153.218"
"77","P","Oliver Jarvis","34","1:55.831","44:17.066","Green","Pit","3.880","6.946","4.080","8.204","6.980","1.843","0.497","6.616","13.830","13.649","5.993","43.313","164.624"
"2","P","Scott Sharp","33","1:16.883","44:22.831","Green","Track","3.836","6.503","4.045","7.988","6.892","1.806","0.486","6.703","14.355","14.291","5.681","4.297","168.350"
"14","GTD","Kyle Marcelli","32","1:23.620","44:24.114","Green","Track","4.213","7.419","4.582","9.079","7.703","1.983","0.532","6.861","15.250","15.533","5.866","4.599","153.794"
"22","P","Johannes van Overbeek","34","1:27.171","44:28.749","Green","Pit","3.914","6.848","4.068","8.238","6.897","1.813","0.488","6.620","14.472","14.142","7.605","12.066","167.660"
"54","P","Jonathan Bennett","33","1:28.317","44:29.565","Green","Pit","3.968","6.979","4.210","8.806","6.985","1.798","0.482","6.940","15.169","14.827","7.210","10.943","169.747"
"55","P","Jonathan Bomarito","34","1:15.395","44:32.646","Green","Track","3.907","6.619","4.170","7.975","7.031","1.858","0.500","6.520","13.813","13.615","5.136","4.251","163.636"
"31","P","Eric Curran","34","1:24.462","44:36.317","Green","Pit","3.908","6.629","4.191","8.040","7.066","1.850","0.498","6.680","14.117","13.998","6.486","10.999","164.294"
"52","P","Gustavo Yacaman","34","2:01.621","44:37.385","Green","Pit","3.862","6.414","3.945","7.946","6.965","1.823","0.490","6.574","14.414","14.414","7.166","47.608","166.976"
"86","GTD","Katherine Legge","32","1:22.554","44:39.721","Green","Track","4.280","7.402","4.369","8.506","7.629","1.990","0.534","6.825","15.213","15.447","5.784","4.575","153.218"
"48","GTD","Madison Snow","32","1:22.299","44:40.186","Green","Track","4.269","7.381","4.402","8.370","7.645","1.994","0.535","6.999","15.089","15.239","5.749","4.627","152.931"
"10","P","Renger Van Der Zande","34","2:04.809","44:41.388","Green","Track","46.316","9.515","4.619","9.072","7.323","1.907","0.514","7.065","14.552","14.316","5.333","4.277","159.179"
"5","P","Filipe Albuquerque","34","1:16.599","44:42.040","Green","Track","3.887","6.512","4.029","7.790","7.019","1.832","0.492","7.134","14.320","13.915","5.330","4.339","166.297"
"96","GTD","Dillon Machavern","32","1:25.055","44:46.411","Green","Track","4.258","7.428","4.482","8.691","7.602","1.961","0.527","7.777","16.217","15.681","5.831","4.600","155.253"
"93","GTD","Justin Marks","32","1:24.953","44:46.827","Green","Track","4.256","7.390","4.414","8.649","7.595","1.971","0.528","7.635","16.150","15.879","5.938","4.548","154.959"
"911","GTLM","Nick Tandy","33","1:21.442","44:55.261","Green","Track","4.142","7.136","4.334","8.343","7.449","1.950","0.522","7.132","15.340","15.074","5.624","4.396","156.740"
"912","GTLM","Earl Bamber","33","1:21.235","44:55.760","Green","Track","4.171","7.138","4.319","8.391","7.449","1.941","0.520","7.104","14.991","15.086","5.619","4.506","157.343"
"25","GTLM","Alexander Sims","33","1:20.907","45:01.973","Green","Track","4.159","7.125","4.352","8.197","7.339","1.936","0.548","6.919","15.095","15.080","5.713","4.444","149.303"
"3","GTLM","Antonio Garcia","33","1:20.771","45:03.124","Green","Track","4.119","7.158","4.334","8.344","7.438","1.930","0.518","6.808","15.032","14.959","5.594","4.537","157.950"
"24","GTLM","John Edwards","33","1:20.958","45:05.999","Green","Track","4.139","7.166","4.410","8.416","7.426","1.922","0.518","7.136","14.915","14.878","5.534","4.498","157.950"
"66","GTLM","Dirk Mueller","33","1:20.729","45:06.567","Green","Track","4.174","7.055","4.330","8.253","7.482","1.935","0.519","7.022","14.852","14.958","5.560","4.589","157.646"
"4","GTLM","Tommy Milner","33","1:20.564","45:08.282","Green","Track","4.184","7.168","4.344","8.285","7.471","1.937","0.519","6.883","14.919","14.849","5.501","4.504","157.646"
"67","GTLM","Ryan Briscoe","33","1:20.458","45:09.050","Green","Track","4.181","7.048","4.305","8.217","7.440","1.925","0.516","6.900","14.954","14.960","5.515","4.497","158.562"
"38","P","James French","34","1:17.349","45:14.688","Green","Track","3.906","6.619","4.074","8.161","6.976","1.805","0.485","6.882","14.585","14.107","5.431","4.318","168.697"
"75","GTD","Kenny Habul","31","1:24.143","45:16.530","Green","Track","4.383","7.593","4.444","8.613","7.702","2.016","0.542","7.237","15.452","15.615","5.808","4.738","150.956"
"63","GTD","Cooper MacNeil","32","1:24.333","45:29.633","Green","Track","4.412","7.557","4.491","8.695","7.723","2.004","0.539","7.118","15.389","15.834","5.797","4.774","151.796"
"7","P","Helio Castroneves","35","1:58.658","45:34.785","Green","Pit","3.813","6.368","3.989","8.382","6.900","1.795","0.482","6.593","13.812","14.221","6.522","45.781","169.747"
"6","P","Dane Cameron","35","1:58.170","45:34.859","Green","Pit","3.804","6.341","4.003","8.240","6.845","1.793","0.484","6.865","14.358","13.715","6.382","45.340","169.046"
"16","GTD","Michael Schein","32","1:24.161","45:39.325","Green","Track","4.306","7.587","4.445","8.645","7.621","1.992","0.534","7.045","15.622","15.874","5.953","4.537","153.218"
"15","GTD","Jack Hawksworth","33","1:23.236","45:39.714","Green","Track","4.194","7.381","4.381","8.553","7.630","1.986","0.533","6.942","15.282","15.747","5.975","4.632","153.505"
"2","P","Scott Sharp","34","1:17.417","45:40.248","Green","Track","3.824","6.493","4.040","7.985","6.896","1.801","0.484","7.179","14.599","14.097","5.621","4.398","169.046"
"85","P","Robert Alon","34","2:17.436","45:41.286","Green","Track","55.724","10.916","4.872","9.085","7.135","1.841","0.509","7.912","15.291","14.342","5.398","4.411","160.743"
"33","GTD","Ben Keating","32","1:31.816","45:45.844","Green","Pit","4.308","7.577","4.508","8.640","7.624","1.991","0.534","7.147","15.795","15.556","7.239","10.897","153.218"
"14","GTD","Kyle Marcelli","33","1:22.493","45:46.607","Green","Track","4.211","7.347","4.397","8.558","7.660","1.985","0.533","7.001","15.219","15.255","5.748","4.579","153.505"
"44","GTD","John Potter","32","1:32.625","45:47.328","Green","Pit","4.354","7.445","4.463","8.577","7.732","2.011","0.538","7.092","15.692","16.011","7.272","11.438","152.078"
"77","P","Oliver Jarvis","35","1:30.585","45:47.651","Green","Track","12.966","9.891","4.432","8.613","7.103","1.877","0.507","7.061","14.601","14.067","5.308","4.159","161.377"
"55","P","Jonathan Bomarito","35","1:15.460","45:48.106","Green","Track","3.855","6.388","4.028","7.898","6.991","1.852","0.498","6.523","13.828","13.945","5.452","4.202","164.294"
"10","P","Renger Van Der Zande","35","1:16.468","45:57.856","Green","Track","3.941","6.650","4.182","8.375","7.142","1.879","0.505","6.612","13.842","13.795","5.250","4.295","162.016"
"5","P","Filipe Albuquerque","35","1:16.421","45:58.461","Green","Track","3.889","6.548","4.261","8.339","7.056","1.842","0.496","6.794","13.995","13.703","5.210","4.288","164.956"
"86","GTD","Katherine Legge","33","1:22.938","46:02.659","Green","Track","4.197","7.485","4.443","8.644","7.643","1.999","0.534","7.048","15.214","15.320","5.798","4.613","153.218"
"48","GTD","Madison Snow","33","1:22.843","46:03.029","Green","Track","4.268","7.328","4.545","8.776","7.674","1.986","0.533","7.049","15.041","15.375","5.726","4.542","153.505"
"93","GTD","Justin Marks","33","1:23.108","46:09.935","Green","Track","4.258","7.466","4.398","8.472","7.626","1.987","0.533","7.033","15.359","15.459","5.894","4.623","153.505"
"52","P","Gustavo Yacaman","35","1:33.606","46:10.991","Green","Track","12.819","10.071","4.707","9.154","7.161","1.848","0.496","7.391","15.395","14.564","5.555","4.445","164.956"
"911","GTLM","Nick Tandy","34","1:20.568","46:15.829","Green","Track","4.167","7.163","4.315","8.319","7.473","1.954","0.523","6.793","14.799","15.054","5.574","4.434","156.440"
"912","GTLM","Earl Bamber","34","1:20.939","46:16.699","Green","Track","4.197","7.248","4.466","8.324","7.442","1.953","0.522","6.946","14.727","15.028","5.566","4.520","156.740"
"99","P","Misha Goikhberg","35","2:09.229","46:19.140","Green","Track","47.881","10.111","4.670","9.182","7.064","1.826","0.529","7.653","15.245","15.090","5.522","4.456","154.666"
"58","GTD","Christina Nielsen","32","2:07.379","46:21.137","Green","Pit","4.314","7.589","4.418","8.632","7.719","2.002","0.537","7.129","15.405","15.808","6.932","46.894","152.362"
"25","GTLM","Alexander Sims","34","1:20.545","46:22.518","Green","Track","4.127","7.211","4.438","8.262","7.330","1.929","0.545","7.032","14.825","14.851","5.597","4.398","150.125"
"3","GTLM","Antonio Garcia","34","1:20.752","46:23.876","Green","Track","4.121","7.182","4.351","8.378","7.452","1.931","0.518","6.868","14.872","14.955","5.608","4.516","157.950"
"24","GTLM","John Edwards","34","1:20.653","46:26.652","Green","Track","4.124","7.108","4.405","8.403","7.420","1.923","0.515","7.023","14.769","14.935","5.499","4.529","158.870"
"66","GTLM","Dirk Mueller","34","1:20.723","46:27.290","Green","Track","4.166","7.105","4.368","8.350","7.488","1.935","0.519","7.025","14.719","14.859","5.548","4.641","157.646"
"4","GTLM","Tommy Milner","34","1:20.461","46:28.743","Green","Track","4.156","7.154","4.336","8.286","7.484","1.938","0.519","6.893","14.772","14.895","5.486","4.542","157.646"
"67","GTLM","Ryan Briscoe","34","1:20.469","46:29.519","Green","Track","4.158","7.082","4.319","8.349","7.495","1.932","0.518","6.854","14.797","14.958","5.467","4.540","157.950"
"38","P","James French","35","1:16.759","46:31.447","Green","Track","3.945","6.774","4.105","8.035","6.993","1.810","0.484","6.777","14.268","13.793","5.483","4.292","169.046"
"22","P","Pipo Derani","35","2:06.482","46:35.231","Green","Track","47.391","10.062","4.553","8.801","7.021","1.834","0.497","7.026","15.035","14.394","5.552","4.316","164.624"
"31","P","Felipe Nasr","35","2:05.623","46:41.940","Green","Track","45.943","9.504","4.576","9.340","7.621","1.916","0.514","7.109","14.818","14.610","5.268","4.404","159.179"
"54","P","Colin Braun","34","2:20.166","46:49.731","Green","Track","61.929","10.054","4.664","9.134","7.124","1.860","0.500","6.837","14.453","14.034","5.390","4.187","163.636"
"75","GTD","Kenny Habul","32","1:34.873","46:51.403","Green","Pit","4.297","7.485","4.419","8.542","7.865","2.027","0.543","7.321","16.486","17.266","7.562","11.060","150.678"
"96","GTD","Dillon Machavern","33","2:06.614","46:53.025","Green","Pit","4.254","7.298","4.392","8.525","7.534","1.966","0.528","7.076","15.340","15.677","7.552","46.472","154.959"
"63","GTD","Cooper MacNeil","33","1:24.637","46:54.270","Green","Track","4.409","7.695","4.594","8.825","7.726","2.005","0.537","7.113","15.576","15.751","5.706","4.700","152.362"
"2","P","Scott Sharp","35","1:17.691","46:57.939","Green","Track","4.079","7.017","4.135","8.228","6.921","1.818","0.489","6.628","14.283","14.137","5.660","4.296","167.317"
"85","P","Robert Alon","35","1:17.938","46:59.224","Green","Track","3.933","6.734","4.273","8.748","7.094","1.848","0.495","6.827","14.189","14.106","5.373","4.318","165.289"
"16","GTD","Michael Schein","33","1:23.845","47:03.170","Green","Track","4.305","7.418","4.481","8.824","7.689","2.002","0.540","7.180","15.344","15.662","5.764","4.636","151.515"
"15","GTD","Jack Hawksworth","34","1:23.780","47:03.494","Green","Track","4.286","7.453","4.488","8.812","7.655","1.980","0.530","7.223","15.312","15.613","5.821","4.607","154.374"
"6","P","Dane Cameron","36","1:30.086","47:04.945","Green","Track","13.503","9.411","4.358","8.719","7.053","1.831","0.494","6.817","14.529","13.857","5.245","4.269","165.624"
"77","P","Oliver Jarvis","36","1:18.099","47:05.750","Green","Track","3.838","6.730","4.246","8.830","7.081","1.837","0.495","6.986","14.487","14.057","5.293","4.219","165.289"
"55","P","Jonathan Bomarito","36","1:18.311","47:06.417","Green","Track","3.822","6.521","4.231","8.709","7.124","1.844","0.498","7.091","14.947","13.972","5.253","4.299","164.294"
"7","P","Ricky Taylor","36","1:32.374","47:07.159","Green","Track","13.139","9.600","4.710","8.882","6.979","1.807","0.501","7.441","15.394","14.241","5.299","4.381","163.310"
"14","GTD","Kyle Marcelli","34","1:23.589","47:10.196","Green","Track","4.237","7.502","4.709","8.954","7.599","1.964","0.526","6.922","15.368","15.437","5.758","4.613","155.548"
"10","P","Renger Van Der Zande","36","1:15.773","47:13.629","Green","Track","3.911","6.549","4.064","8.101","7.150","1.877","0.504","6.532","13.765","13.832","5.230","4.258","162.338"
"5","P","Filipe Albuquerque","36","1:15.737","47:14.198","Green","Track","3.876","6.514","4.044","7.959","7.063","1.839","0.495","6.781","13.922","13.749","5.297","4.198","165.289"
"86","GTD","Katherine Legge","34","1:22.419","47:25.078","Green","Track","4.224","7.403","4.377","8.420","7.575","1.989","0.535","6.942","15.269","15.382","5.743","4.560","152.931"
"48","GTD","Madison Snow","34","1:22.429","47:25.458","Green","Track","4.257","7.407","4.382","8.394","7.645","1.996","0.537","7.008","15.187","15.332","5.747","4.537","152.362"
"52","P","Gustavo Yacaman","36","1:18.117","47:29.108","Green","Track","4.092","6.786","4.164","8.440","7.086","1.852","0.497","6.846","14.360","14.247","5.448","4.299","164.624"
"93","GTD","Justin Marks","34","1:23.051","47:32.986","Green","Track","4.265","7.379","4.383","8.818","7.639","1.996","0.535","6.967","15.236","15.405","5.849","4.579","152.931"
"911","GTLM","Nick Tandy","35","1:20.231","47:36.060","Green","Track","4.144","7.129","4.298","8.302","7.427","1.951","0.523","6.816","14.720","14.881","5.550","4.490","156.440"
"912","GTLM","Earl Bamber","35","1:20.837","47:37.536","Green","Track","4.174","7.204","4.466","8.295","7.449","1.953","0.527","6.995","14.765","15.026","5.517","4.466","155.253"
"99","P","Misha Goikhberg","36","1:18.709","47:37.849","Green","Track","3.907","6.761","4.285","8.374","6.990","1.815","0.485","6.756","14.539","15.006","5.487","4.304","168.697"
"25","GTLM","Alexander Sims","35","1:20.686","47:43.204","Green","Track","4.165","7.089","4.364","8.244","7.360","1.929","0.543","6.940","14.860","15.026","5.738","4.428","150.678"
